date_time,total_load_actual,price_actual,total_load_forecast,price_day_ahead
2016-10-07 15:00:00,29189.0,62.16,29474.0,36.4
2016-10-07 16:00:00,28797.0,61.68,28889.0,35.18
2016-10-07 17:00:00,28433.0,62.1,28546.0,35.0
2016-10-07 18:00:00,28443.0,61.99,28656.0,36.8
2016-10-07 19:00:00,28575.0,68.8,28710.0,39.44
2016-10-07 20:00:00,29210.0,70.64,28902.0,43.39
2016-10-07 21:00:00,30296.0,67.54,29665.0,46.79
2016-10-07 22:00:00,31677.0,63.8,30767.0,50.25
2016-10-07 23:00:00,30251.0,57.25,29370.0,45.14
2016-10-08 00:00:00,26909.0,58.8,27212.0,31.34
2016-10-08 01:00:00,25206.0,56.23,25436.0,30.52
2016-10-08 02:00:00,24010.0,53.58,24182.0,26.9
2016-10-08 03:00:00,23375.0,50.36,23565.0,26.0
2016-10-08 04:00:00,23090.0,49.98,23250.0,25.97
2016-10-08 05:00:00,23283.0,49.72,23404.0,26.22
2016-10-08 06:00:00,24581.0,50.13,24778.0,28.39
2016-10-08 07:00:00,25813.0,54.86,26326.0,31.05
2016-10-08 08:00:00,27736.0,57.67,28301.0,33.95
2016-10-08 09:00:00,29518.0,59.56,30278.0,38.98
2016-10-08 10:00:00,30681.0,60.22,31480.0,38.63
2016-10-08 11:00:00,31330.0,60.53,32169.0,38.29
2016-10-08 12:00:00,32048.0,60.47,32825.0,36.7
2016-10-08 13:00:00,32339.0,59.49,33218.0,38.44
2016-10-08 14:00:00,31732.0,59.46,32688.0,38.44
2016-10-08 15:00:00,30922.0,52.07,31874.0,36.09
2016-10-08 16:00:00,30712.0,50.46,31790.0,36.9
2016-10-08 17:00:00,30675.0,50.49,31730.0,38.29
2016-10-08 18:00:00,30433.0,53.8,31323.0,39.12
2016-10-08 19:00:00,30085.0,61.74,30896.0,40.84
2016-10-08 20:00:00,29959.0,63.43,30634.0,44.84
2016-10-08 21:00:00,30927.0,61.54,31318.0,47.2
2016-10-08 22:00:00,30115.0,59.49,30518.0,47.0
2016-10-08 23:00:00,27920.0,55.05,28277.0,39.7
2016-10-09 00:00:00,27820.0,50.64,27934.0,43.1
2016-10-09 01:00:00,26552.0,49.73,26577.0,42.76
2016-10-09 02:00:00,25166.0,47.75,25204.0,40.75
2016-10-09 03:00:00,24489.0,47.29,24524.0,39.74
2016-10-09 04:00:00,24117.0,46.91,24048.0,39.0
2016-10-09 05:00:00,23896.0,45.93,23688.0,38.74
2016-10-09 06:00:00,24100.0,45.84,23973.0,39.5
2016-10-09 07:00:00,24739.0,46.95,24379.0,40.67
2016-10-09 08:00:00,25491.0,48.4,25098.0,42.76
2016-10-09 09:00:00,27596.0,49.36,27291.0,45.37
2016-10-09 10:00:00,29189.0,49.82,29258.0,45.35
2016-10-09 11:00:00,30088.0,50.15,30218.0,44.08
2016-10-09 12:00:00,30736.0,50.28,30717.0,44.3
2016-10-09 13:00:00,31340.0,51.62,31335.0,45.35
2016-10-09 14:00:00,30933.0,50.14,31065.0,44.86
2016-10-09 15:00:00,30113.0,48.6,30253.0,43.1
2016-10-09 16:00:00,29549.0,47.89,29782.0,42.76
2016-10-09 17:00:00,29273.0,47.57,29532.0,41.43
2016-10-09 18:00:00,29058.0,48.99,29170.0,42.0
2016-10-09 19:00:00,28813.0,59.52,28956.0,44.0
2016-10-09 20:00:00,29953.0,61.17,29843.0,46.29
2016-10-09 21:00:00,31257.0,59.47,31170.0,47.7
2016-10-09 22:00:00,29347.0,57.63,29373.0,45.0
2016-10-09 23:00:00,27571.0,50.65,27609.0,40.35
2016-10-10 00:00:00,22969.0,50.85,22883.0,45.03
2016-10-10 01:00:00,21830.0,46.48,21655.0,40.0
2016-10-10 02:00:00,21267.0,45.89,21021.0,39.39
2016-10-10 03:00:00,20998.0,45.42,20788.0,39.19
2016-10-10 04:00:00,20953.0,45.32,20827.0,39.19
2016-10-10 05:00:00,21478.0,47.96,21408.0,41.88
2016-10-10 06:00:00,24092.0,58.35,24038.0,52.98
2016-10-10 07:00:00,27832.0,61.86,27883.0,57.14
2016-10-10 08:00:00,29518.0,66.59,29684.0,58.5
2016-10-10 09:00:00,30174.0,67.87,30552.0,59.69
2016-10-10 10:00:00,30624.0,67.74,31261.0,59.69
2016-10-10 11:00:00,30955.0,66.93,31507.0,58.5
2016-10-10 12:00:00,31392.0,65.9,31767.0,57.56
2016-10-10 13:00:00,31310.0,66.24,31672.0,57.56
2016-10-10 14:00:00,30226.0,65.03,30557.0,56.33
2016-10-10 15:00:00,29672.0,61.63,29844.0,54.01
2016-10-10 16:00:00,29526.0,62.43,29672.0,55.0
2016-10-10 17:00:00,29576.0,64.66,29640.0,57.24
2016-10-10 18:00:00,29237.0,67.6,29495.0,59.69
2016-10-10 19:00:00,30126.0,72.79,30302.0,60.51
2016-10-10 20:00:00,32539.0,76.54,32875.0,65.0
2016-10-10 21:00:00,31651.0,74.57,31908.0,62.12
2016-10-10 22:00:00,28584.0,67.44,28672.0,58.45
2016-10-10 23:00:00,25958.0,63.71,26244.0,55.0
2016-10-11 00:00:00,26028.0,63.37,26084.0,56.59
2016-10-11 01:00:00,24309.0,58.66,24472.0,51.1
2016-10-11 02:00:00,23289.0,55.06,23471.0,47.94
2016-10-11 03:00:00,23006.0,51.14,23136.0,44.36
2016-10-11 04:00:00,22904.0,51.33,23040.0,44.66
2016-10-11 05:00:00,23590.0,56.46,23631.0,49.67
2016-10-11 06:00:00,26024.0,64.02,25981.0,59.69
2016-10-11 07:00:00,30179.0,64.72,29753.0,65.88
2016-10-11 08:00:00,32199.0,67.87,32013.0,67.49
2016-10-11 09:00:00,33118.0,68.71,33047.0,66.23
2016-10-11 10:00:00,33466.0,68.23,33460.0,65.48
2016-10-11 11:00:00,33290.0,67.54,33681.0,63.69
2016-10-11 12:00:00,33188.0,67.62,33756.0,63.58
2016-10-11 13:00:00,32770.0,67.43,33570.0,63.05
2016-10-11 14:00:00,31702.0,64.61,32518.0,59.69
2016-10-11 15:00:00,31125.0,63.12,32016.0,59.58
2016-10-11 16:00:00,30949.0,62.28,31678.0,59.69
2016-10-11 17:00:00,31448.0,63.42,32421.0,63.05
2016-10-11 18:00:00,33935.0,64.2,34291.0,68.0
2016-10-11 19:00:00,34818.0,66.09,35269.0,68.97
2016-10-11 20:00:00,35035.0,69.97,35293.0,69.51
2016-10-11 21:00:00,33880.0,68.66,33968.0,67.92
2016-10-11 22:00:00,31281.0,63.38,31205.0,61.06
2016-10-11 23:00:00,28465.0,60.98,28348.0,58.72
2016-10-12 00:00:00,25755.0,56.65,25817.0,53.0
2016-10-12 01:00:00,23852.0,53.26,23962.0,48.69
2016-10-12 02:00:00,22565.0,51.13,22669.0,46.72
2016-10-12 03:00:00,21874.0,48.92,22016.0,45.25
2016-10-12 04:00:00,21471.0,48.7,21722.0,44.75
2016-10-12 05:00:00,21594.0,50.61,21877.0,44.95
2016-10-12 06:00:00,22547.0,52.89,22846.0,46.4
2016-10-12 07:00:00,24004.0,55.72,24579.0,50.6
2016-10-12 08:00:00,25205.0,55.2,26170.0,54.29
2016-10-12 09:00:00,27509.0,58.47,28061.0,59.26
2016-10-12 10:00:00,29224.0,59.06,29825.0,62.48
2016-10-12 11:00:00,29220.0,59.93,30364.0,62.1
2016-10-12 12:00:00,28870.0,59.98,29701.0,60.15
2016-10-12 13:00:00,28935.0,60.32,29479.0,61.19
2016-10-12 14:00:00,28425.0,60.39,28699.0,60.98
2016-10-12 15:00:00,27384.0,58.57,27733.0,59.7
2016-10-12 16:00:00,26787.0,58.58,26997.0,60.07
2016-10-12 17:00:00,27444.0,58.75,27758.0,62.51
2016-10-12 18:00:00,29946.0,60.47,30060.0,67.9
2016-10-12 19:00:00,30619.0,62.01,30465.0,68.33
2016-10-12 20:00:00,31010.0,71.08,30746.0,68.56
2016-10-12 21:00:00,30757.0,71.01,30708.0,68.1
2016-10-12 22:00:00,29441.0,66.3,29071.0,66.69
2016-10-12 23:00:00,27435.0,61.34,26667.0,63.72
2016-10-13 00:00:00,23072.0,61.8,22465.0,56.1
2016-10-13 01:00:00,21830.0,56.71,21249.0,50.29
2016-10-13 02:00:00,21135.0,52.38,20735.0,45.48
2016-10-13 03:00:00,20891.0,48.94,20547.0,42.22
2016-10-13 04:00:00,20834.0,49.0,20632.0,42.22
2016-10-13 05:00:00,21358.0,54.37,21247.0,46.6
2016-10-13 06:00:00,24008.0,63.13,23773.0,57.05
2016-10-13 07:00:00,27513.0,66.44,27676.0,61.5
2016-10-13 08:00:00,29676.0,68.14,29461.0,62.0
2016-10-13 09:00:00,30377.0,68.54,30099.0,62.69
2016-10-13 10:00:00,30891.0,69.07,30469.0,63.01
2016-10-13 11:00:00,31052.0,69.56,30841.0,62.49
2016-10-13 12:00:00,31382.0,69.55,31214.0,62.49
2016-10-13 13:00:00,31188.0,69.8,31459.0,62.5
2016-10-13 14:00:00,29984.0,67.96,30329.0,61.6
2016-10-13 15:00:00,29389.0,65.9,29673.0,60.2
2016-10-13 16:00:00,29224.0,64.54,29716.0,59.07
2016-10-13 17:00:00,29386.0,65.15,29271.0,59.5
2016-10-13 18:00:00,29386.0,65.04,29223.0,59.5
2016-10-13 19:00:00,30522.0,69.24,30442.0,60.9
2016-10-13 20:00:00,32530.0,72.29,32833.0,64.0
2016-10-13 21:00:00,31521.0,72.3,31745.0,63.48
2016-10-13 22:00:00,28243.0,66.59,28531.0,60.5
2016-10-13 23:00:00,25808.0,62.72,26152.0,57.05
2016-10-14 00:00:00,24155.0,62.74,25009.0,57.05
2016-10-14 01:00:00,22796.0,55.78,23436.0,50.0
2016-10-14 02:00:00,21933.0,51.9,22609.0,45.91
2016-10-14 03:00:00,21568.0,49.41,22304.0,43.27
2016-10-14 04:00:00,21506.0,48.29,22173.0,42.41
2016-10-14 05:00:00,22050.0,51.31,22754.0,45.69
2016-10-14 06:00:00,24153.0,60.14,24980.0,54.6
2016-10-14 07:00:00,27678.0,63.98,28533.0,59.19
2016-10-14 08:00:00,29620.0,66.09,30182.0,58.35
2016-10-14 09:00:00,30240.0,67.32,30895.0,59.98
2016-10-14 10:00:00,30818.0,67.31,31495.0,59.61
2016-10-14 11:00:00,30988.0,66.59,31517.0,58.1
2016-10-14 12:00:00,30950.0,66.84,31636.0,58.23
2016-10-14 13:00:00,30810.0,66.14,31660.0,58.2
2016-10-14 14:00:00,29489.0,64.43,30257.0,56.65
2016-10-14 15:00:00,28619.0,60.69,29598.0,53.58
2016-10-14 16:00:00,28330.0,60.02,29230.0,53.06
2016-10-14 17:00:00,28148.0,60.84,29310.0,53.51
2016-10-14 18:00:00,28003.0,64.62,29327.0,56.6
2016-10-14 19:00:00,29069.0,69.45,30086.0,59.5
2016-10-14 20:00:00,31396.0,72.74,31964.0,63.38
2016-10-14 21:00:00,30551.0,68.84,30896.0,59.98
2016-10-14 22:00:00,27730.0,64.65,27984.0,56.6
2016-10-14 23:00:00,25566.0,60.91,25866.0,53.0
2016-10-15 00:00:00,24264.0,56.86,24157.0,50.0
2016-10-15 01:00:00,22872.0,52.98,22820.0,45.8
2016-10-15 02:00:00,21737.0,50.34,21898.0,43.04
2016-10-15 03:00:00,21271.0,49.65,21363.0,42.41
2016-10-15 04:00:00,21074.0,48.32,21026.0,41.03
2016-10-15 05:00:00,20980.0,47.38,20957.0,40.0
2016-10-15 06:00:00,21388.0,50.34,21468.0,43.02
2016-10-15 07:00:00,22684.0,53.21,22811.0,45.8
2016-10-15 08:00:00,23714.0,53.86,23841.0,46.69
2016-10-15 09:00:00,25246.0,54.81,25483.0,47.6
2016-10-15 10:00:00,26644.0,55.02,26822.0,48.39
2016-10-15 11:00:00,27091.0,52.22,27178.0,44.72
2016-10-15 12:00:00,27185.0,51.18,27179.0,43.32
2016-10-15 13:00:00,27169.0,50.56,27263.0,42.67
2016-10-15 14:00:00,26592.0,50.05,26269.0,41.03
2016-10-15 15:00:00,25413.0,46.72,25152.0,38.1
2016-10-15 16:00:00,24523.0,47.45,24336.0,38.14
2016-10-15 17:00:00,24287.0,52.25,24155.0,42.86
2016-10-15 18:00:00,24496.0,58.71,24451.0,49.92
2016-10-15 19:00:00,25920.0,64.58,25824.0,57.05
2016-10-15 20:00:00,28112.0,62.05,28334.0,54.61
2016-10-15 21:00:00,27938.0,61.9,28066.0,54.07
2016-10-15 22:00:00,25925.0,57.44,26112.0,49.07
2016-10-15 23:00:00,24312.0,54.64,24331.0,46.1
2016-10-16 00:00:00,22761.0,50.38,22723.0,42.41
2016-10-16 01:00:00,21294.0,48.33,21434.0,40.11
2016-10-16 02:00:00,20346.0,47.34,20440.0,39.3
2016-10-16 03:00:00,19903.0,46.64,19874.0,38.06
2016-10-16 04:00:00,19598.0,46.1,19634.0,38.06
2016-10-16 05:00:00,19508.0,46.28,19659.0,38.06
2016-10-16 06:00:00,19811.0,47.06,20002.0,39.3
2016-10-16 07:00:00,20497.0,47.88,20634.0,40.11
2016-10-16 08:00:00,20690.0,48.8,20945.0,40.55
2016-10-16 09:00:00,21967.0,51.74,22202.0,42.63
2016-10-16 10:00:00,23531.0,52.48,23549.0,44.64
2016-10-16 11:00:00,24098.0,50.84,24223.0,43.27
2016-10-16 12:00:00,24280.0,50.72,24461.0,43.04
2016-10-16 13:00:00,24541.0,50.96,24889.0,43.04
2016-10-16 14:00:00,24148.0,51.23,24869.0,43.02
2016-10-16 15:00:00,23301.0,50.47,23623.0,42.18
2016-10-16 16:00:00,22826.0,50.64,23039.0,41.69
2016-10-16 17:00:00,22692.0,50.64,22560.0,42.63
2016-10-16 18:00:00,23075.0,59.38,23107.0,51.57
2016-10-16 19:00:00,25083.0,66.65,24764.0,60.2
2016-10-16 20:00:00,27751.0,69.75,27448.0,63.01
2016-10-16 21:00:00,27962.0,69.06,27577.0,62.49
2016-10-16 22:00:00,26457.0,66.45,26112.0,59.94
2016-10-16 23:00:00,24732.0,62.39,24222.0,55.38
2016-10-17 00:00:00,23060.0,59.56,22674.0,53.58
2016-10-17 01:00:00,21722.0,56.91,21402.0,50.1
2016-10-17 02:00:00,20972.0,54.61,20667.0,48.1
2016-10-17 03:00:00,20793.0,53.94,20446.0,47.5
2016-10-17 04:00:00,20830.0,54.46,20489.0,48.1
2016-10-17 05:00:00,21504.0,55.68,21086.0,50.05
2016-10-17 06:00:00,24105.0,58.69,23692.0,52.75
2016-10-17 07:00:00,28098.0,68.92,27496.0,65.0
2016-10-17 08:00:00,30247.0,73.99,29520.0,66.19
2016-10-17 09:00:00,30897.0,73.54,30309.0,66.47
2016-10-17 10:00:00,31397.0,74.81,31016.0,67.13
2016-10-17 11:00:00,31655.0,74.36,31290.0,65.87
2016-10-17 12:00:00,31918.0,74.16,31517.0,65.69
2016-10-17 13:00:00,31704.0,71.61,31386.0,63.77
2016-10-17 14:00:00,30658.0,70.42,30304.0,62.49
2016-10-17 15:00:00,30090.0,67.13,29773.0,60.1
2016-10-17 16:00:00,29859.0,66.38,29637.0,59.69
2016-10-17 17:00:00,29896.0,68.02,29718.0,61.33
2016-10-17 18:00:00,29701.0,71.92,29632.0,64.73
2016-10-17 19:00:00,31064.0,83.18,30986.0,66.07
2016-10-17 20:00:00,33061.0,86.4,32989.0,69.88
2016-10-17 21:00:00,32279.0,70.35,31925.0,63.33
2016-10-17 22:00:00,29195.0,61.21,28660.0,53.51
2016-10-17 23:00:00,26478.0,60.24,26045.0,52.23
2016-10-18 00:00:00,24754.0,61.94,24977.0,57.43
2016-10-18 01:00:00,23525.0,57.08,23683.0,52.22
2016-10-18 02:00:00,22666.0,51.64,22774.0,46.1
2016-10-18 03:00:00,22327.0,48.58,22588.0,43.4
2016-10-18 04:00:00,22295.0,48.55,22513.0,43.27
2016-10-18 05:00:00,22756.0,51.97,22852.0,46.41
2016-10-18 06:00:00,24947.0,62.21,24922.0,57.05
2016-10-18 07:00:00,28658.0,64.8,28657.0,60.0
2016-10-18 08:00:00,30662.0,67.51,30556.0,60.69
2016-10-18 09:00:00,31255.0,68.6,31168.0,61.69
2016-10-18 10:00:00,31734.0,69.58,31585.0,62.49
2016-10-18 11:00:00,31720.0,69.63,31793.0,61.69
2016-10-18 12:00:00,32258.0,70.28,31997.0,62.25
2016-10-18 13:00:00,32102.0,70.74,31870.0,62.69
2016-10-18 14:00:00,30969.0,70.02,30618.0,62.0
2016-10-18 15:00:00,30311.0,67.59,30036.0,61.0
2016-10-18 16:00:00,30059.0,66.5,29868.0,60.01
2016-10-18 17:00:00,30092.0,68.15,29839.0,61.39
2016-10-18 18:00:00,30002.0,68.38,29844.0,60.69
2016-10-18 19:00:00,31447.0,71.55,31043.0,61.5
2016-10-18 20:00:00,33338.0,74.68,33176.0,64.73
2016-10-18 21:00:00,32273.0,72.06,32166.0,62.5
2016-10-18 22:00:00,29049.0,64.73,29117.0,56.65
2016-10-18 23:00:00,26460.0,60.84,26498.0,54.01
2016-10-19 00:00:00,24713.0,61.11,24782.0,55.83
2016-10-19 01:00:00,23431.0,57.18,23471.0,51.57
2016-10-19 02:00:00,22680.0,51.7,22639.0,45.81
2016-10-19 03:00:00,22379.0,50.98,22347.0,43.38
2016-10-19 04:00:00,22299.0,51.17,22293.0,44.38
2016-10-19 05:00:00,22732.0,53.6,22820.0,47.69
2016-10-19 06:00:00,24873.0,65.28,24912.0,60.5
2016-10-19 07:00:00,28615.0,67.75,28678.0,62.18
2016-10-19 08:00:00,30663.0,70.47,30791.0,63.69
2016-10-19 09:00:00,31125.0,70.77,31072.0,64.19
2016-10-19 10:00:00,31577.0,71.94,31524.0,65.19
2016-10-19 11:00:00,31662.0,72.11,31949.0,64.2
2016-10-19 12:00:00,31980.0,72.65,32310.0,64.69
2016-10-19 13:00:00,31859.0,72.85,31997.0,64.69
2016-10-19 14:00:00,30700.0,70.14,30890.0,63.2
2016-10-19 15:00:00,29906.0,68.39,30209.0,62.51
2016-10-19 16:00:00,29797.0,68.21,29998.0,62.69
2016-10-19 17:00:00,29855.0,68.61,30141.0,63.0
2016-10-19 18:00:00,29802.0,70.27,30252.0,62.99
2016-10-19 19:00:00,31231.0,74.47,31588.0,64.46
2016-10-19 20:00:00,33089.0,76.73,33451.0,66.58
2016-10-19 21:00:00,32075.0,75.57,32315.0,65.19
2016-10-19 22:00:00,28934.0,65.05,28948.0,59.26
2016-10-19 23:00:00,26418.0,60.19,26336.0,55.0
2016-10-20 00:00:00,24917.0,63.93,24645.0,60.0
2016-10-20 01:00:00,23450.0,58.97,23347.0,54.1
2016-10-20 02:00:00,22553.0,55.61,22558.0,50.36
2016-10-20 03:00:00,22158.0,51.47,22268.0,46.34
2016-10-20 04:00:00,22131.0,51.23,22178.0,46.34
2016-10-20 05:00:00,22569.0,57.67,22614.0,53.01
2016-10-20 06:00:00,24726.0,64.33,24783.0,59.9
2016-10-20 07:00:00,28492.0,66.55,28373.0,61.99
2016-10-20 08:00:00,30620.0,72.05,30425.0,65.4
2016-10-20 09:00:00,31035.0,71.2,30932.0,64.0
2016-10-20 10:00:00,31514.0,72.09,31426.0,64.6
2016-10-20 11:00:00,31588.0,71.27,31481.0,63.0
2016-10-20 12:00:00,31796.0,71.97,31660.0,63.61
2016-10-20 13:00:00,31640.0,71.99,31583.0,63.69
2016-10-20 14:00:00,30468.0,69.05,30406.0,61.99
2016-10-20 15:00:00,29751.0,66.81,29753.0,61.0
2016-10-20 16:00:00,29595.0,66.7,29557.0,61.0
2016-10-20 17:00:00,29712.0,67.14,29668.0,61.6
2016-10-20 18:00:00,29699.0,67.51,29707.0,61.61
2016-10-20 19:00:00,31063.0,72.02,31082.0,62.8
2016-10-20 20:00:00,32946.0,75.43,33015.0,66.11
2016-10-20 21:00:00,32013.0,74.3,31916.0,65.05
2016-10-20 22:00:00,28840.0,65.04,28770.0,59.1
2016-10-20 23:00:00,26377.0,60.39,26236.0,55.0
2016-10-21 00:00:00,24811.0,61.77,24723.0,57.05
2016-10-21 01:00:00,23423.0,57.26,23381.0,52.75
2016-10-21 02:00:00,22627.0,53.14,22577.0,47.74
2016-10-21 03:00:00,22308.0,49.47,22220.0,43.49
2016-10-21 04:00:00,22194.0,48.93,22213.0,43.42
2016-10-21 05:00:00,22460.0,55.44,22581.0,50.5
2016-10-21 06:00:00,24723.0,61.22,24728.0,56.7
2016-10-21 07:00:00,28461.0,65.96,28509.0,61.79
2016-10-21 08:00:00,30555.0,71.93,30624.0,65.6
2016-10-21 09:00:00,31143.0,70.92,30992.0,64.69
2016-10-21 10:00:00,31475.0,71.36,31622.0,65.01
2016-10-21 11:00:00,31629.0,71.07,31693.0,63.98
2016-10-21 12:00:00,31860.0,71.17,31814.0,64.0
2016-10-21 13:00:00,31734.0,71.89,31646.0,64.46
2016-10-21 14:00:00,30480.0,69.41,30353.0,63.0
2016-10-21 15:00:00,29563.0,67.72,29469.0,61.99
2016-10-21 16:00:00,29285.0,67.42,29172.0,61.99
2016-10-21 17:00:00,29220.0,67.36,29148.0,61.99
2016-10-21 18:00:00,29108.0,68.19,29064.0,62.16
2016-10-21 19:00:00,30512.0,72.44,30407.0,63.74
2016-10-21 20:00:00,31925.0,75.13,32280.0,66.19
2016-10-21 21:00:00,31114.0,73.47,31221.0,64.69
2016-10-21 22:00:00,28453.0,67.78,28269.0,61.42
2016-10-21 23:00:00,26470.0,64.99,26035.0,58.93
2016-10-22 00:00:00,24988.0,60.99,24703.0,54.7
2016-10-22 01:00:00,23583.0,58.02,23349.0,51.16
2016-10-22 02:00:00,22490.0,55.77,22300.0,48.86
2016-10-22 03:00:00,21854.0,52.78,21757.0,45.93
2016-10-22 04:00:00,21647.0,48.6,21475.0,41.21
2016-10-22 05:00:00,21575.0,49.23,21280.0,41.41
2016-10-22 06:00:00,21903.0,53.31,21810.0,44.37
2016-10-22 07:00:00,23409.0,60.35,23261.0,52.01
2016-10-22 08:00:00,24729.0,64.21,24325.0,58.1
2016-10-22 09:00:00,26517.0,67.07,25954.0,61.15
2016-10-22 10:00:00,28016.0,69.06,27346.0,63.05
2016-10-22 11:00:00,28533.0,68.05,27653.0,61.69
2016-10-22 12:00:00,28613.0,64.29,27692.0,58.13
2016-10-22 13:00:00,28633.0,62.21,27672.0,56.01
2016-10-22 14:00:00,27765.0,57.34,27074.0,50.42
2016-10-22 15:00:00,26223.0,53.49,25814.0,47.21
2016-10-22 16:00:00,25410.0,53.46,24962.0,47.21
2016-10-22 17:00:00,25252.0,57.87,24741.0,51.81
2016-10-22 18:00:00,25551.0,59.36,24961.0,52.95
2016-10-22 19:00:00,27124.0,64.33,26610.0,55.85
2016-10-22 20:00:00,28774.0,68.48,28678.0,60.0
2016-10-22 21:00:00,28521.0,62.77,28458.0,54.1
2016-10-22 22:00:00,26466.0,57.59,26381.0,50.1
2016-10-22 23:00:00,24804.0,53.63,24629.0,45.69
2016-10-23 00:00:00,23190.0,47.45,23364.0,41.61
2016-10-23 01:00:00,21831.0,46.52,22021.0,40.69
2016-10-23 02:00:00,20847.0,44.68,20991.0,39.3
2016-10-23 03:00:00,20305.0,41.34,20331.0,34.73
2016-10-23 04:00:00,20016.0,38.88,20080.0,32.03
2016-10-23 05:00:00,20114.0,39.89,20048.0,30.0
2016-10-23 06:00:00,20391.0,40.5,20365.0,30.0
2016-10-23 07:00:00,21053.0,41.53,21162.0,31.6
2016-10-23 08:00:00,21448.0,42.76,21456.0,34.35
2016-10-23 09:00:00,22751.0,46.81,22668.0,38.33
2016-10-23 10:00:00,24455.0,48.29,24095.0,40.91
2016-10-23 11:00:00,25392.0,48.78,24761.0,40.91
2016-10-23 12:00:00,25782.0,48.83,25219.0,41.0
2016-10-23 13:00:00,26032.0,47.25,25424.0,39.5
2016-10-23 14:00:00,25692.0,42.57,25072.0,33.09
2016-10-23 15:00:00,24330.0,41.28,24053.0,32.66
2016-10-23 16:00:00,23525.0,42.61,23385.0,34.44
2016-10-23 17:00:00,23429.0,49.18,23136.0,41.61
2016-10-23 18:00:00,23876.0,51.2,23651.0,43.04
2016-10-23 19:00:00,26000.0,61.84,25563.0,54.07
2016-10-23 20:00:00,28279.0,70.87,27845.0,63.49
2016-10-23 21:00:00,28200.0,63.78,27988.0,56.3
2016-10-23 22:00:00,26748.0,61.46,26615.0,55.0
2016-10-23 23:00:00,24779.0,56.8,24876.0,50.0
2016-10-24 00:00:00,22991.0,53.34,23068.0,46.1
2016-10-24 01:00:00,21689.0,50.26,21773.0,42.04
2016-10-24 02:00:00,20896.0,46.57,21004.0,38.06
2016-10-24 03:00:00,20728.0,45.29,20765.0,37.02
2016-10-24 04:00:00,20745.0,42.35,20786.0,33.2
2016-10-24 05:00:00,21414.0,47.66,21475.0,39.12
2016-10-24 06:00:00,24139.0,58.23,24057.0,51.57
2016-10-24 07:00:00,28214.0,62.82,28051.0,56.65
2016-10-24 08:00:00,30601.0,67.11,30355.0,60.01
2016-10-24 09:00:00,31295.0,66.75,31090.0,60.33
2016-10-24 10:00:00,31897.0,68.66,31873.0,62.18
2016-10-24 11:00:00,32220.0,69.06,32255.0,61.8
2016-10-24 12:00:00,32390.0,69.26,32591.0,61.99
2016-10-24 13:00:00,32222.0,68.85,32408.0,61.42
2016-10-24 14:00:00,31091.0,67.81,31240.0,59.98
2016-10-24 15:00:00,30379.0,64.84,30417.0,58.69
2016-10-24 16:00:00,29989.0,64.83,30114.0,59.04
2016-10-24 17:00:00,29937.0,66.34,30266.0,60.3
2016-10-24 18:00:00,29848.0,68.02,30261.0,61.2
2016-10-24 19:00:00,31631.0,71.8,31850.0,62.54
2016-10-24 20:00:00,33236.0,75.07,33499.0,66.11
2016-10-24 21:00:00,32255.0,71.97,32346.0,62.56
2016-10-24 22:00:00,29084.0,62.44,29094.0,55.58
2016-10-24 23:00:00,26404.0,59.23,26508.0,52.75
2016-10-25 00:00:00,24858.0,59.09,24795.0,54.43
2016-10-25 01:00:00,23362.0,51.27,23449.0,46.36
2016-10-25 02:00:00,22504.0,47.94,22573.0,43.21
2016-10-25 03:00:00,22234.0,46.16,22316.0,41.06
2016-10-25 04:00:00,22188.0,46.24,22265.0,41.42
2016-10-25 05:00:00,22578.0,51.34,22739.0,46.46
2016-10-25 06:00:00,25014.0,64.46,24979.0,60.0
2016-10-25 07:00:00,28796.0,66.35,28771.0,62.15
2016-10-25 08:00:00,31258.0,71.02,30964.0,64.88
2016-10-25 09:00:00,31690.0,69.98,31453.0,63.68
2016-10-25 10:00:00,32110.0,70.98,31990.0,64.9
2016-10-25 11:00:00,32219.0,70.9,32168.0,63.86
2016-10-25 12:00:00,32483.0,71.41,32467.0,64.19
2016-10-25 13:00:00,32244.0,70.46,32280.0,63.28
2016-10-25 14:00:00,31063.0,69.27,31201.0,62.58
2016-10-25 15:00:00,30300.0,68.17,30393.0,62.23
2016-10-25 16:00:00,30202.0,68.6,30229.0,62.69
2016-10-25 17:00:00,30149.0,69.54,30273.0,63.69
2016-10-25 18:00:00,30041.0,70.88,30275.0,64.63
2016-10-25 19:00:00,31766.0,76.15,31750.0,65.79
2016-10-25 20:00:00,33324.0,78.11,33619.0,68.09
2016-10-25 21:00:00,32306.0,77.04,32447.0,66.91
2016-10-25 22:00:00,29153.0,70.24,29240.0,63.83
2016-10-25 23:00:00,26652.0,66.9,26617.0,61.5
2016-10-26 00:00:00,24919.0,65.5,24911.0,60.0
2016-10-26 01:00:00,23529.0,57.75,23475.0,51.57
2016-10-26 02:00:00,22655.0,53.11,22630.0,46.36
2016-10-26 03:00:00,22392.0,51.16,22362.0,44.2
2016-10-26 04:00:00,22305.0,50.38,22308.0,43.47
2016-10-26 05:00:00,22819.0,54.21,22814.0,47.8
2016-10-26 06:00:00,24813.0,66.85,25041.0,60.7
2016-10-26 07:00:00,28703.0,72.01,28867.0,66.11
2016-10-26 08:00:00,30996.0,73.34,31136.0,67.0
