date_time,generation fossil gas,generation fossil gas differenced,generation fossil hard coal,generation fossil hard coal differenced,generation hydro pumped storage consumption,generation hydro pumped storage consumption differenced,log_price_actual,log_price_actual differenced,price actual,price actual differenced,total load actual,total load actual differenced
2016-09-24 21:00:00,4089.0,754.0,4798.0,493.0,0.0,0.0,3.9869449319454056,0.12033779004774203,53.89,6.109999999999999,28657.0,2072.0
2016-09-24 22:00:00,3335.0,-1.0,4305.0,436.0,0.0,-218.0,3.8666071418976635,0.04889481594075873,47.78,2.280000000000001,26585.0,1631.0
2016-09-24 23:00:00,3336.0,-207.0,3869.0,176.0,218.0,-454.0,3.817712325956905,0.09903138060617867,45.5,4.289999999999999,24954.0,1340.0
2016-09-25 00:00:00,3543.0,61.0,3693.0,255.0,672.0,-73.0,3.718680945350726,0.0026728238485369538,41.21,0.10999999999999943,23614.0,1289.0
2016-09-25 01:00:00,3482.0,129.0,3438.0,203.0,745.0,-21.0,3.716008121502189,0.0007301935337218346,41.1,0.030000000000001137,22325.0,949.0
2016-09-25 02:00:00,3353.0,-75.0,3235.0,109.0,766.0,-204.0,3.7152779279684673,0.0021937851577136236,41.07,0.09000000000000341,21376.0,667.0
2016-09-25 03:00:00,3428.0,-356.0,3126.0,-207.0,970.0,11.0,3.7130841428107537,-0.006324516338005459,40.98,-0.2600000000000051,20709.0,247.0
2016-09-25 04:00:00,3784.0,137.0,3333.0,-455.0,959.0,-12.0,3.719408659148759,0.004130731180291836,41.24,0.1700000000000017,20462.0,86.0
2016-09-25 05:00:00,3647.0,-55.0,3788.0,-68.0,971.0,1.0,3.7152779279684673,-0.022629757212823343,41.07,-0.9399999999999977,20376.0,-200.0
2016-09-25 06:00:00,3702.0,-115.0,3856.0,-64.0,970.0,0.0,3.7379076851812907,0.0009526078357913192,42.01,0.03999999999999915,20576.0,-337.0
2016-09-25 07:00:00,3817.0,244.0,3920.0,220.0,970.0,82.0,3.7369550773454994,-0.0355759492640475,41.97,-1.5200000000000031,20913.0,-46.0
2016-09-25 08:00:00,3573.0,-420.0,3700.0,-335.0,888.0,9.0,3.772531026609547,-0.021383890338270373,43.49,-0.9399999999999977,20959.0,-1424.0
2016-09-25 09:00:00,3993.0,-227.0,4035.0,-300.0,879.0,282.0,3.7939149169478172,-0.020936176728055145,44.43,-0.9399999999999977,22383.0,-1446.0
2016-09-25 10:00:00,4220.0,146.0,4335.0,-128.0,597.0,20.0,3.8148510936758724,-0.013137916142264228,45.37,-0.6000000000000014,23829.0,-648.0
2016-09-25 11:00:00,4074.0,33.0,4463.0,-222.0,577.0,0.0,3.8279890098181366,-0.049442550840390176,45.97,-2.3299999999999983,24477.0,-571.0
2016-09-25 12:00:00,4041.0,-63.0,4685.0,-14.0,577.0,0.0,3.877431560658527,-0.06298451927083715,48.3,-3.1400000000000006,25048.0,-518.0
2016-09-25 13:00:00,4104.0,3.0,4699.0,59.0,577.0,0.0,3.940416079929364,0.049004028405342126,51.44,2.460000000000001,25566.0,153.0
2016-09-25 14:00:00,4101.0,379.0,4640.0,256.0,577.0,1.0,3.891412051524022,0.13744735075415138,48.98,6.289999999999999,25413.0,1216.0
2016-09-25 15:00:00,3722.0,106.0,4384.0,230.0,576.0,-74.0,3.7539647007698704,0.034313587989180494,42.69,1.4399999999999977,24197.0,613.0
2016-09-25 16:00:00,3616.0,227.0,4154.0,193.0,650.0,-10.0,3.71965111278069,0.010969031370573923,41.25,0.45000000000000284,23584.0,321.0
2016-09-25 17:00:00,3389.0,-43.0,3961.0,260.0,660.0,-278.0,3.708682081410116,-0.04808963874673866,40.8,-2.010000000000005,23263.0,-224.0
2016-09-25 18:00:00,3432.0,-652.0,3701.0,-319.0,938.0,609.0,3.7567717201568547,-0.1272632487311225,42.81,-5.809999999999995,23487.0,-805.0
2016-09-25 19:00:00,4084.0,-256.0,4020.0,-590.0,329.0,329.0,3.884034968887977,-0.06701642350764736,48.62,-3.3700000000000045,24292.0,-2634.0
2016-09-25 20:00:00,4340.0,-199.0,4610.0,-68.0,0.0,0.0,3.9510513923956245,-0.07304951643787172,51.99,-3.9399999999999977,26926.0,-858.0
2016-09-25 21:00:00,4539.0,183.0,4678.0,47.0,0.0,0.0,4.024100908833496,0.01205158933822581,55.93,0.6700000000000017,27784.0,1235.0
2016-09-25 22:00:00,4356.0,-43.0,4631.0,153.0,0.0,0.0,4.01204931949527,0.1568083281661088,55.26,8.019999999999996,26549.0,1816.0
2016-09-25 23:00:00,4399.0,276.0,4478.0,-54.0,0.0,-155.0,3.8552409913291616,-0.06455175136334512,47.24,-3.1499999999999986,24733.0,1558.0
2016-09-26 00:00:00,4123.0,329.0,4532.0,98.0,155.0,-243.0,3.9197927426925068,0.09202128971195167,50.39,4.43,23175.0,1178.0
2016-09-26 01:00:00,3794.0,21.0,4434.0,284.0,398.0,0.0,3.827771452980555,0.039952051011715284,45.96,1.8000000000000043,21997.0,618.0
2016-09-26 02:00:00,3773.0,186.0,4150.0,113.0,398.0,-94.0,3.78781940196884,0.03784484849509262,44.16,1.6399999999999935,21379.0,259.0
2016-09-26 03:00:00,3587.0,-187.0,4037.0,-169.0,492.0,-174.0,3.749974553473747,0.013019476128247831,42.52,0.5500000000000043,21120.0,-91.0
2016-09-26 04:00:00,3774.0,-28.0,4206.0,-370.0,666.0,53.0,3.7369550773454994,-0.037413762783851556,41.97,-1.6000000000000014,21211.0,-562.0
2016-09-26 05:00:00,3802.0,-906.0,4576.0,-587.0,613.0,413.0,3.774368840129351,-0.11520403646120325,43.57,-5.32,21773.0,-2583.0
2016-09-26 06:00:00,4708.0,-597.0,5163.0,-600.0,200.0,200.0,3.889572876590554,-0.09066936781473567,48.89,-4.640000000000001,24356.0,-3644.0
2016-09-26 07:00:00,5305.0,-1044.0,5763.0,-119.0,0.0,-21.0,3.98024224440529,-0.029633161190360635,53.53,-1.6099999999999994,28000.0,-1522.0
2016-09-26 08:00:00,6349.0,-22.0,5882.0,130.0,21.0,-49.0,4.0098754055956505,-0.02825147662822136,55.14,-1.5799999999999983,29522.0,-868.0
2016-09-26 09:00:00,6371.0,99.0,5752.0,-144.0,70.0,0.0,4.038126882223872,-0.004924385610678428,56.72,-0.28000000000000114,30390.0,-849.0
2016-09-26 10:00:00,6272.0,132.0,5896.0,104.0,70.0,0.0,4.04305126783455,-0.018597911549408153,57.0,-1.0700000000000003,31239.0,-462.0
2016-09-26 11:00:00,6140.0,274.0,5792.0,72.0,70.0,36.0,4.061649179383958,-0.003438201771024829,58.07,-0.20000000000000284,31701.0,-557.0
2016-09-26 12:00:00,5866.0,17.0,5720.0,139.0,34.0,34.0,4.065087381154983,0.005334263702502007,58.27,0.3100000000000023,32258.0,-134.0
2016-09-26 13:00:00,5849.0,308.0,5581.0,27.0,0.0,0.0,4.059753117452481,0.0024183808642810334,57.96,0.14000000000000057,32392.0,1043.0
2016-09-26 14:00:00,5541.0,-78.0,5554.0,28.0,0.0,0.0,4.0573347365882,0.03269758679091961,57.82,1.8599999999999994,31349.0,579.0
2016-09-26 15:00:00,5619.0,-14.0,5526.0,-55.0,0.0,0.0,4.024637149797281,0.010960490642634824,55.96,0.6099999999999994,30770.0,72.0
2016-09-26 16:00:00,5633.0,-167.0,5581.0,-150.0,0.0,0.0,4.013676659154646,-0.005405418566907905,55.35,-0.29999999999999716,30698.0,-68.0
2016-09-26 17:00:00,5800.0,-547.0,5731.0,-209.0,0.0,0.0,4.019082077721554,-0.007697165004780793,55.65,-0.4299999999999997,30766.0,277.0
2016-09-26 18:00:00,6347.0,-403.0,5940.0,-59.0,0.0,0.0,4.0267792427263345,-0.08064605903429634,56.08,-4.710000000000001,30489.0,-201.0
2016-09-26 19:00:00,6750.0,-45.0,5999.0,-33.0,0.0,0.0,4.107425301760631,0.03226355895530375,60.79,1.9299999999999997,30690.0,-2175.0
2016-09-26 20:00:00,6795.0,611.0,6032.0,181.0,0.0,0.0,4.075161742805327,-0.0033921335104496464,58.86,-0.20000000000000284,32865.0,461.0
2016-09-26 21:00:00,6184.0,471.0,5851.0,26.0,0.0,0.0,4.078553876315777,0.06469656500636223,59.06,3.700000000000003,32404.0,3240.0
2016-09-26 22:00:00,5713.0,368.0,5825.0,176.0,0.0,-34.0,4.0138573113094145,0.11309749815997927,55.36,5.920000000000002,29164.0,2579.0
2016-09-26 23:00:00,5345.0,1166.0,5649.0,461.0,34.0,-54.0,3.900759813149435,0.07038079676179931,49.44,3.3599999999999994,26585.0,1347.0
2016-09-27 00:00:00,4179.0,292.0,5188.0,473.0,88.0,-53.0,3.830379016387636,0.043465822002334065,46.08,1.9600000000000009,25238.0,1287.0
2016-09-27 01:00:00,3887.0,20.0,4715.0,512.0,141.0,-120.0,3.786913194385302,0.05138873244832176,44.12,2.210000000000001,23951.0,777.0
2016-09-27 02:00:00,3867.0,62.0,4203.0,94.0,261.0,78.0,3.73552446193698,0.04514613169930781,41.91,1.8499999999999943,23174.0,271.0
2016-09-27 03:00:00,3805.0,154.0,4109.0,-79.0,183.0,8.0,3.6903783302376723,-0.0089463817378026,40.06,-0.35999999999999943,22903.0,93.0
2016-09-27 04:00:00,3651.0,-40.0,4188.0,-114.0,175.0,-71.0,3.699324711975475,-0.027813454255551928,40.42,-1.1400000000000006,22810.0,-380.0
2016-09-27 05:00:00,3691.0,-1132.0,4302.0,-1090.0,246.0,210.0,3.727138166231027,-0.1388409006957123,41.56,-6.189999999999998,23190.0,-2139.0
2016-09-27 06:00:00,4823.0,-581.0,5392.0,-494.0,36.0,36.0,3.865979066926739,-0.10845519862280417,47.75,-5.469999999999999,25329.0,-3617.0
2016-09-27 07:00:00,5404.0,-320.0,5886.0,-53.0,0.0,0.0,3.9744342655495433,-0.05927525813520207,53.22,-3.25,28946.0,-1188.0
2016-09-27 08:00:00,5724.0,492.0,5939.0,55.0,0.0,0.0,4.033709523684745,0.019491005941929096,56.47,1.0899999999999963,30134.0,-876.0
2016-09-27 09:00:00,5232.0,211.0,5884.0,82.0,0.0,-20.0,4.014218517742816,0.0037991904584764313,55.38,0.21000000000000085,31010.0,-597.0
2016-09-27 10:00:00,5021.0,-187.0,5802.0,45.0,20.0,-67.0,4.01041932728434,0.012952840038726432,55.17,0.7100000000000009,31607.0,-460.0
2016-09-27 11:00:00,5208.0,-161.0,5757.0,114.0,87.0,0.0,3.9974664872456134,-0.0192768289529357,54.46,-1.0600000000000023,32067.0,-543.0
2016-09-27 12:00:00,5369.0,-211.0,5643.0,-78.0,87.0,87.0,4.016743316198549,-0.0016197250009231112,55.52,-0.0899999999999963,32610.0,-97.0
2016-09-27 13:00:00,5580.0,6.0,5721.0,120.0,0.0,0.0,4.018363041199472,0.03513627676499409,55.61,1.9200000000000017,32707.0,961.0
2016-09-27 14:00:00,5574.0,-410.0,5601.0,-40.0,0.0,0.0,3.983226764434478,0.028527484725895835,53.69,1.509999999999998,31746.0,494.0
2016-09-27 15:00:00,5984.0,120.0,5641.0,-151.0,0.0,0.0,3.9546992797085823,0.010209084142934532,52.18,0.5300000000000011,31252.0,22.0
2016-09-27 16:00:00,5864.0,-119.0,5792.0,-54.0,0.0,0.0,3.9444901955656477,-0.0017409811922353136,51.65,-0.09000000000000341,31230.0,-244.0
2016-09-27 17:00:00,5983.0,150.0,5846.0,-24.0,0.0,0.0,3.946231176757883,-0.015153258207987186,51.74,-0.7899999999999991,31474.0,310.0
2016-09-27 18:00:00,5833.0,-62.0,5870.0,-91.0,0.0,0.0,3.9613844349658702,-0.06146412555116054,52.53,-3.3299999999999983,31164.0,51.0
2016-09-27 19:00:00,5895.0,-226.0,5961.0,4.0,0.0,0.0,4.022848560517031,-0.005356199200524436,55.86,-0.29999999999999716,31113.0,-2283.0
2016-09-27 20:00:00,6121.0,125.0,5957.0,-9.0,0.0,0.0,4.028204759717555,0.01941808585710092,56.16,1.0799999999999983,33396.0,520.0
2016-09-27 21:00:00,5996.0,309.0,5966.0,334.0,0.0,-112.0,4.008786673860454,0.0662344633974854,55.08,3.530000000000001,32876.0,3281.0
2016-09-27 22:00:00,5687.0,903.0,5632.0,576.0,112.0,-161.0,3.942552210462969,0.09581467173345226,51.55,4.709999999999994,29595.0,2465.0
2016-09-27 23:00:00,4784.0,482.0,5056.0,389.0,273.0,-536.0,3.8467375387295166,0.043413950224711506,46.84,1.990000000000002,27130.0,1410.0
2016-09-28 00:00:00,4302.0,346.0,4667.0,407.0,809.0,-4.0,3.803323588504805,0.11269566385675178,44.85,4.780000000000001,25720.0,1318.0
2016-09-28 01:00:00,3956.0,1.0,4260.0,463.0,813.0,-153.0,3.6906279246480533,0.059112787923687904,40.07,2.299999999999997,24402.0,701.0
2016-09-28 02:00:00,3955.0,227.0,3797.0,36.0,966.0,-23.0,3.6315151367243654,0.010646893226972765,37.77,0.4000000000000057,23701.0,300.0
2016-09-28 03:00:00,3728.0,-11.0,3761.0,-69.0,989.0,-124.0,3.6208682434973927,-0.005337616088485042,37.37,-0.20000000000000284,23401.0,85.0
2016-09-28 04:00:00,3739.0,-222.0,3830.0,-500.0,1113.0,50.0,3.6262058595858777,-0.01715307922624909,37.57,-0.6499999999999986,23316.0,-505.0
2016-09-28 05:00:00,3961.0,-586.0,4330.0,-787.0,1063.0,907.0,3.643358938812127,-0.16419204501930817,38.22,-6.82,23821.0,-2097.0
2016-09-28 06:00:00,4547.0,-625.0,5117.0,-703.0,156.0,156.0,3.807550983831435,-0.14196046600770273,45.04,-6.869999999999997,25918.0,-3512.0
2016-09-28 07:00:00,5172.0,-258.0,5820.0,-258.0,0.0,-1.0,3.9495114498391377,-0.05800353704822925,51.91,-3.1000000000000014,29430.0,-1866.0
2016-09-28 08:00:00,5430.0,-92.0,6078.0,-194.0,1.0,1.0,4.007514986887367,-0.02495417161664637,55.01,-1.3900000000000006,31296.0,0.0
2016-09-28 09:00:00,5522.0,309.0,6272.0,78.0,0.0,-26.0,4.032469158504013,0.010516093703671459,56.4,0.5899999999999963,31296.0,-603.0
2016-09-28 10:00:00,5213.0,188.0,6194.0,354.0,26.0,-41.0,4.021953064800342,0.003590023600869685,55.81,0.20000000000000284,31899.0,-481.0
2016-09-28 11:00:00,5025.0,-30.0,5840.0,23.0,67.0,66.0,4.018363041199472,0.018329158448612937,55.61,1.009999999999998,32380.0,-390.0
2016-09-28 12:00:00,5055.0,-48.0,5817.0,-22.0,1.0,1.0,4.000033882750859,0.007352974305258719,54.6,0.3999999999999986,32770.0,4.0
2016-09-28 13:00:00,5103.0,-85.0,5839.0,-63.0,0.0,0.0,3.9926809084456005,0.01899852263072699,54.2,1.0200000000000031,32766.0,1019.0
2016-09-28 14:00:00,5188.0,-141.0,5902.0,-74.0,0.0,0.0,3.9736823858148735,0.03950657574559413,53.18,2.0600000000000023,31747.0,675.0
2016-09-28 15:00:00,5329.0,-150.0,5976.0,-122.0,0.0,0.0,3.9341758100692794,0.0021541181344444382,51.12,0.10999999999999943,31072.0,-38.0
2016-09-28 16:00:00,5479.0,-78.0,6098.0,-61.0,0.0,0.0,3.932021691934835,-0.049527376141921486,51.01,-2.5900000000000034,31110.0,-88.0
2016-09-28 17:00:00,5557.0,-233.0,6159.0,3.0,0.0,0.0,3.9815490680767565,-0.018667948087305763,53.6,-1.009999999999998,31198.0,446.0
2016-09-28 18:00:00,5790.0,-37.0,6156.0,-43.0,0.0,0.0,4.000217016164062,-0.0224525093511474,54.61,-1.240000000000002,30752.0,-122.0
2016-09-28 19:00:00,5827.0,-380.0,6199.0,32.0,0.0,0.0,4.02266952551521,-0.048918049584274925,55.85,-2.799999999999997,30874.0,-2334.0
2016-09-28 20:00:00,6207.0,142.0,6167.0,11.0,0.0,0.0,4.0715875750994845,0.04373900416574816,58.65,2.509999999999998,33208.0,512.0
2016-09-28 21:00:00,6065.0,741.0,6156.0,136.0,0.0,0.0,4.027848570933736,0.05529506576555798,56.14,3.020000000000003,32696.0,3348.0
2016-09-28 22:00:00,5324.0,548.0,6020.0,251.0,0.0,0.0,3.9725535051681784,0.10804148241108402,53.12,5.439999999999998,29348.0,2458.0
2016-09-28 23:00:00,4776.0,483.0,5769.0,632.0,0.0,-404.0,3.8645120227570944,0.036958173955398355,47.68,1.7299999999999969,26890.0,1429.0
2016-09-29 00:00:00,4293.0,235.0,5137.0,600.0,404.0,-254.0,3.827553848801696,0.08229406125165228,45.95,3.6300000000000026,25461.0,1223.0
2016-09-29 01:00:00,4058.0,343.0,4537.0,597.0,658.0,-475.0,3.7452597875500437,0.10137769936684293,42.32,4.079999999999998,24238.0,916.0
2016-09-29 02:00:00,3715.0,44.0,3940.0,86.0,1133.0,-245.0,3.643882088183201,0.0062959284568151475,38.24,0.240000000000002,23322.0,354.0
2016-09-29 03:00:00,3671.0,-90.0,3854.0,4.0,1378.0,-43.0,3.6375861597263857,-0.009689744532475508,38.0,-0.36999999999999744,22968.0,132.0
2016-09-29 04:00:00,3761.0,-18.0,3850.0,-222.0,1421.0,302.0,3.647275904258861,-0.015516215091756713,38.37,-0.6000000000000014,22836.0,-423.0
2016-09-29 05:00:00,3779.0,-593.0,4072.0,-993.0,1119.0,852.0,3.662792119350618,-0.10605311640119996,38.97,-4.359999999999999,23259.0,-2067.0
2016-09-29 06:00:00,4372.0,-816.0,5065.0,-669.0,267.0,267.0,3.768845235751818,-0.1740948723110498,43.33,-8.240000000000002,25326.0,-3069.0
2016-09-29 07:00:00,5188.0,-6.0,5734.0,-176.0,0.0,0.0,3.9429401080628677,-0.03618064089777251,51.57,-1.8999999999999986,28395.0,-1267.0
2016-09-29 08:00:00,5194.0,50.0,5910.0,-186.0,0.0,0.0,3.97912074896064,-0.004478454956728051,53.47,-0.240000000000002,29662.0,-819.0
2016-09-29 09:00:00,5144.0,38.0,6096.0,91.0,0.0,0.0,3.983599203917368,0.004478454956728051,53.71,0.240000000000002,30481.0,-576.0
2016-09-29 10:00:00,5106.0,153.0,6005.0,265.0,0.0,0.0,3.97912074896064,0.012798970125115439,53.47,0.6799999999999997,31057.0,-497.0
2016-09-29 11:00:00,4953.0,-65.0,5740.0,171.0,0.0,0.0,3.9663217788355247,-0.008863801550261563,52.79,-0.46999999999999886,31554.0,-566.0
2016-09-29 12:00:00,5018.0,-210.0,5569.0,-58.0,0.0,-1.0,3.9751855803857863,-0.006923032609047475,53.26,-0.37000000000000455,32120.0,-55.0
2016-09-29 13:00:00,5228.0,0.0,5627.0,94.0,1.0,-2.0,3.9821086129948338,0.025303464794794728,53.63,1.3400000000000034,32175.0,1028.0
2016-09-29 14:00:00,5228.0,-364.0,5533.0,-127.0,3.0,3.0,3.956805148200039,0.023607907540486472,52.29,1.2199999999999989,31147.0,429.0
2016-09-29 15:00:00,5592.0,-78.0,5660.0,-247.0,0.0,0.0,3.9331972406595526,-0.011099325318889353,51.07,-0.5700000000000003,30718.0,-2.0
2016-09-29 16:00:00,5670.0,-9.0,5907.0,-73.0,0.0,0.0,3.944296565978442,-0.03295222436741163,51.64,-1.7299999999999969,30720.0,-158.0
2016-09-29 17:00:00,5679.0,-287.0,5980.0,0.0,0.0,0.0,3.9772487903458535,-0.022785092405005702,53.37,-1.230000000000004,30878.0,447.0
2016-09-29 18:00:00,5966.0,-572.0,5980.0,-87.0,0.0,0.0,4.000033882750859,-0.06796670413163941,54.6,-3.8399999999999963,30431.0,-174.0
2016-09-29 19:00:00,6538.0,-705.0,6067.0,25.0,0.0,0.0,4.068000586882499,-0.03645930908069506,58.44,-2.1700000000000017,30605.0,-2274.0
2016-09-29 20:00:00,7243.0,223.0,6042.0,42.0,0.0,0.0,4.104459895963194,0.0333839606804478,60.61,1.990000000000002,32879.0,494.0
2016-09-29 21:00:00,7020.0,989.0,6000.0,24.0,0.0,0.0,4.071075935282746,0.055954971851032376,58.62,3.1899999999999977,32385.0,3157.0
2016-09-29 22:00:00,6031.0,769.0,5976.0,167.0,0.0,0.0,4.0151209634317135,0.08309927149687857,55.43,4.420000000000002,29228.0,2446.0
2016-09-29 23:00:00,5262.0,467.0,5809.0,138.0,0.0,0.0,3.932021691934835,0.06395057403587145,51.01,3.1599999999999966,26782.0,1329.0
2016-09-30 00:00:00,4795.0,551.0,5671.0,84.0,0.0,0.0,3.8680711178989635,0.0647475293941584,47.85,3.0,25453.0,1275.0
2016-09-30 01:00:00,4244.0,405.0,5587.0,492.0,0.0,-59.0,3.803323588504805,0.03563295396657917,44.85,1.5700000000000003,24178.0,826.0
2016-09-30 02:00:00,3839.0,-17.0,5095.0,152.0,59.0,-135.0,3.767690634538226,0.018657257604542732,43.28,0.8000000000000043,23352.0,419.0
2016-09-30 03:00:00,3856.0,-117.0,4943.0,76.0,194.0,0.0,3.749033376933683,-0.010071522069750038,42.48,-0.4299999999999997,22933.0,113.0
2016-09-30 04:00:00,3973.0,-31.0,4867.0,-11.0,194.0,91.0,3.7591048990034333,-0.013885897729155605,42.91,-0.6000000000000014,22820.0,-390.0
2016-09-30 05:00:00,4004.0,-867.0,4878.0,-452.0,103.0,103.0,3.772990796732589,-0.09382561585747817,43.51,-4.280000000000001,23210.0,-2067.0
2016-09-30 06:00:00,4871.0,-895.0,5330.0,-553.0,0.0,0.0,3.866816412590067,-0.11827116369508417,47.79,-6.0,25277.0,-3469.0
2016-09-30 07:00:00,5766.0,-295.0,5883.0,5.0,0.0,0.0,3.985087576285151,-0.038655678753402256,53.79,-2.1199999999999974,28746.0,-1296.0
2016-09-30 08:00:00,6061.0,-142.0,5878.0,-7.0,0.0,0.0,4.0237432550385535,-0.003392557490097481,55.91,-0.19000000000000483,30042.0,-683.0
2016-09-30 09:00:00,6203.0,172.0,5885.0,-37.0,0.0,0.0,4.027135812528651,0.010212397275134677,56.1,0.5700000000000003,30725.0,-513.0
2016-09-30 10:00:00,6031.0,93.0,5922.0,-58.0,0.0,0.0,4.016923415253516,0.009590230021045087,55.53,0.5300000000000011,31238.0,-458.0
2016-09-30 11:00:00,5938.0,-55.0,5980.0,-30.0,0.0,0.0,4.007333185232471,-0.014619879567870697,55.0,-0.8100000000000023,31696.0,-398.0
2016-09-30 12:00:00,5993.0,202.0,6010.0,29.0,0.0,-2.0,4.021953064800342,0.0023320487741775864,55.81,0.13000000000000256,32094.0,-188.0
2016-09-30 13:00:00,5791.0,501.0,5981.0,236.0,2.0,2.0,4.019621016026164,0.047067510857985884,55.68,2.5600000000000023,32282.0,987.0
2016-09-30 14:00:00,5290.0,247.0,5745.0,143.0,0.0,0.0,3.9725535051681784,0.06453852113757108,53.12,3.3200000000000003,31295.0,746.0
2016-09-30 15:00:00,5043.0,-29.0,5602.0,-28.0,0.0,0.0,3.9080149840306073,-0.009592399691439546,49.8,-0.480000000000004,30549.0,287.0
2016-09-30 16:00:00,5072.0,-550.0,5630.0,-262.0,0.0,0.0,3.917607383722047,-0.07599560869852207,50.28,-3.969999999999999,30262.0,33.0
2016-09-30 17:00:00,5622.0,-215.0,5892.0,-126.0,0.0,0.0,3.993602992420569,-0.006247723373097536,54.25,-0.3400000000000034,30229.0,155.0
2016-09-30 18:00:00,5837.0,-145.0,6018.0,-59.0,0.0,0.0,3.9998507157936665,-0.030133087268044534,54.59,-1.6699999999999946,30074.0,-185.0
2016-09-30 19:00:00,5982.0,-64.0,6077.0,35.0,0.0,0.0,4.029983803061711,-0.011662970159940222,56.26,-0.6600000000000037,30259.0,-1828.0
2016-09-30 20:00:00,6046.0,30.0,6042.0,99.0,0.0,0.0,4.041646773221651,0.006698420956206874,56.92,0.38000000000000256,32087.0,557.0
2016-09-30 21:00:00,6016.0,157.0,5943.0,286.0,0.0,0.0,4.034948352265444,0.028524671415813607,56.54,1.5899999999999963,31530.0,2848.0
2016-09-30 22:00:00,5859.0,558.0,5657.0,193.0,0.0,0.0,4.006423680849631,0.07459804812530502,54.95,3.950000000000003,28682.0,2191.0
2016-09-30 23:00:00,5301.0,1804.0,5464.0,4562.0,0.0,-2716.0,3.9318256327243257,-0.020187020919978593,51.0,-1.0399999999999991,26491.0,893.0
2016-10-01 00:00:00,3497.0,134.0,902.0,58.0,2716.0,-276.0,3.9520126536443043,0.07686112299206282,52.04,3.8500000000000014,25598.0,1961.0
2016-10-01 01:00:00,3363.0,49.0,844.0,2.0,2992.0,-45.0,3.8751515306522415,0.03785207142003211,48.19,1.7899999999999991,23637.0,1532.0
2016-10-01 02:00:00,3314.0,77.0,842.0,-20.0,3037.0,-144.0,3.8372994592322094,0.02002679034987409,46.4,0.9200000000000017,22105.0,877.0
2016-10-01 03:00:00,3237.0,137.0,862.0,19.0,3181.0,-91.0,3.8172726688823353,0.003965636393346905,45.48,0.17999999999999972,21228.0,454.0
2016-10-01 04:00:00,3100.0,67.0,843.0,36.0,3272.0,120.0,3.8133070324889884,-0.0013236269305081372,45.3,-0.060000000000002274,20774.0,-24.0
2016-10-01 05:00:00,3033.0,-118.0,807.0,49.0,3152.0,97.0,3.8146306594194965,-0.012705537841455783,45.36,-0.5799999999999983,20798.0,-447.0
2016-10-01 06:00:00,3151.0,101.0,758.0,35.0,3055.0,24.0,3.8273361972609523,-0.04448961841578081,45.94,-2.0900000000000034,21245.0,-597.0
2016-10-01 07:00:00,3050.0,50.0,723.0,8.0,3031.0,81.0,3.871825815676733,-0.08133913308258833,48.03,-4.07,21842.0,-461.0
2016-10-01 08:00:00,3000.0,199.0,715.0,-59.0,2950.0,467.0,3.9531649487593215,-0.06357836743922762,52.1,-3.4200000000000017,22303.0,-1643.0
2016-10-01 09:00:00,2801.0,-24.0,774.0,-75.0,2483.0,501.0,4.016743316198549,0.011229967683064501,55.52,0.6200000000000045,23946.0,-2294.0
2016-10-01 10:00:00,2825.0,71.0,849.0,16.0,1982.0,-349.0,4.005513348515485,0.014494336860840562,54.9,0.7899999999999991,26240.0,-1295.0
2016-10-01 11:00:00,2754.0,56.0,833.0,20.0,2331.0,-133.0,3.991019011654644,-0.014494336860840562,54.11,-0.7899999999999991,27535.0,-326.0
2016-10-01 12:00:00,2698.0,-287.0,813.0,-16.0,2464.0,469.0,4.005513348515485,-0.023047473160612952,54.9,-1.2800000000000011,27861.0,-980.0
2016-10-01 13:00:00,2985.0,240.0,829.0,-20.0,1995.0,210.0,4.0285608216760975,0.04365917083537907,56.18,2.3999999999999986,28841.0,201.0
2016-10-01 14:00:00,2745.0,-175.0,849.0,-39.0,1785.0,80.0,3.9849016508407185,0.09553333597737845,53.78,4.899999999999999,28640.0,1231.0
2016-10-01 15:00:00,2920.0,121.0,888.0,9.0,1705.0,162.0,3.88936831486334,0.016710032957470755,48.88,0.8100000000000023,27409.0,813.0
2016-10-01 16:00:00,2799.0,228.0,879.0,62.0,1543.0,546.0,3.8726582819058692,-0.016914594684684925,48.07,-0.8200000000000003,26596.0,-223.0
2016-10-01 17:00:00,2571.0,-280.0,817.0,-63.0,997.0,131.0,3.889572876590554,-0.13058678744217023,48.89,-6.82,26819.0,-2260.0
2016-10-01 18:00:00,2851.0,120.0,880.0,57.0,866.0,119.0,4.020159664032724,-0.010712475233802365,55.71,-0.6000000000000014,29079.0,-938.0
2016-10-01 19:00:00,2731.0,-121.0,823.0,-74.0,747.0,0.0,4.030872139266527,-0.04394975646671018,56.31,-2.530000000000001,30017.0,-845.0
2016-10-01 20:00:00,2852.0,43.0,897.0,-11.0,747.0,-105.0,4.074821895733237,0.0003399626073878892,58.84,0.020000000000003126,30862.0,-125.0
2016-10-01 21:00:00,2809.0,145.0,908.0,60.0,852.0,-137.0,4.074481933125849,0.014383809632339428,58.82,0.8400000000000034,30987.0,1038.0
2016-10-01 22:00:00,2664.0,-109.0,848.0,61.0,989.0,-125.0,4.06009812349351,0.062264461652252745,57.98,3.5,29949.0,2310.0
2016-10-01 23:00:00,2773.0,-637.0,787.0,-644.0,1114.0,-1256.0,3.997833661841257,0.054699661388058374,54.48,2.8999999999999986,27639.0,544.0
