date_time,temp,date,time,weekday,month,year,temp_deseasoned1,deseasoned_24hr_smooth,deseasoned_weekly_smooth
2016-08-20 00:00:00,76.36747999999997,2016-08-20,00:00:00,Saturday,August,2016,2.013120000000015,0.6269249999999529,0.3569421428571341
2016-08-20 01:00:00,74.80760000000006,2016-08-20,01:00:00,Saturday,August,2016,3.1604400000000226,0.8357099999999553,0.3641957142857058
2016-08-20 02:00:00,73.44320000000009,2016-08-20,02:00:00,Saturday,August,2016,2.368440000000035,0.9942449999999571,0.36360642857141995
2016-08-20 03:00:00,73.05080000000007,2016-08-20,03:00:00,Saturday,August,2016,2.7932400000000257,1.168529999999958,0.36520285714284906
2016-08-20 04:00:00,71.43440000000012,2016-08-20,04:00:00,Saturday,August,2016,3.605760000000089,1.39664999999996,0.3733607142857065
2016-08-20 05:00:00,70.85120000000012,2016-08-20,05:00:00,Saturday,August,2016,3.4797600000001125,1.611719999999963,0.38443285714284964
2016-08-20 06:00:00,69.86840000000002,2016-08-20,06:00:00,Saturday,August,2016,3.4545599999999723,1.8405899999999582,0.39839785714284964
2016-08-20 07:00:00,69.11672000000004,2016-08-20,07:00:00,Saturday,August,2016,4.298040000000057,2.1104699999999643,0.4191128571428503
2016-08-20 08:00:00,69.67112000000003,2016-08-20,08:00:00,Saturday,August,2016,4.03164000000001,2.3579999999999663,0.430870714285708
2016-08-20 09:00:00,72.18752000000006,2016-08-20,09:00:00,Saturday,August,2016,2.1452400000001006,2.491829999999976,0.4306285714285657
2016-08-20 10:00:00,78.10124000000012,2016-08-20,10:00:00,Saturday,August,2016,-0.6407999999999134,2.4338099999999803,0.4079892857142805
2016-08-20 11:00:00,80.13524000000002,2016-08-20,11:00:00,Saturday,August,2016,-3.142800000000065,2.208989999999978,0.3618214285714231
2016-08-20 12:00:00,81.89564000000014,2016-08-20,12:00:00,Saturday,August,2016,-3.448799999999892,1.9142699999999826,0.31798928571428076
2016-08-20 13:00:00,83.58763999999994,2016-08-20,13:00:00,Saturday,August,2016,-4.545720000000088,1.5718199999999802,0.2653735714285664
2016-08-20 14:00:00,84.00163999999997,2016-08-20,14:00:00,Saturday,August,2016,-5.175720000000126,1.1969699999999734,0.22087928571427928
2016-08-20 15:00:00,84.39044000000008,2016-08-20,15:00:00,Saturday,August,2016,-3.5233200000000124,1.0108199999999714,0.1937635714285649
2016-08-20 16:00:00,84.93764000000004,2016-08-20,16:00:00,Saturday,August,2016,-3.3544799999999952,0.859934999999969,0.17259428571427946
2016-08-20 17:00:00,85.40564000000012,2016-08-20,17:00:00,Saturday,August,2016,-3.4012799999999572,0.6563999999999739,0.14733214285713847
2016-08-20 18:00:00,85.55720000000005,2016-08-20,18:00:00,Saturday,August,2016,-2.6280000000000427,0.4781399999999663,0.12197571428570943
2016-08-20 19:00:00,84.62120000000007,2016-08-20,19:00:00,Saturday,August,2016,-2.1985199999999026,0.3310349999999748,0.09874071428571009
2016-08-20 20:00:00,82.4648,2016-08-20,20:00:00,Saturday,August,2016,-2.9005200000000286,0.10622999999997962,0.0723771428571385
2016-08-20 21:00:00,79.62080000000003,2016-08-20,21:00:00,Saturday,August,2016,-3.2677200000000397,-0.12667500000002038,0.045092142857137606
2016-08-20 22:00:00,77.13320000000002,2016-08-20,22:00:00,Saturday,August,2016,-1.6786799999999715,-0.27570000000001854,0.025654285714280755
2016-08-20 23:00:00,75.78320000000002,2016-08-20,23:00:00,Saturday,August,2016,-1.7974799999999078,-0.43140000000001094,0.004737857142852707
2016-08-21 00:00:00,74.44039999999995,2016-08-21,00:00:00,Sunday,August,2016,-1.927080000000018,-0.5955750000000123,-0.016350000000004698
2016-08-21 01:00:00,73.43240000000007,2016-08-21,01:00:00,Sunday,August,2016,-1.3751999999999924,-0.7845600000000129,-0.03435214285714773
2016-08-21 02:00:00,71.76560000000008,2016-08-21,02:00:00,Sunday,August,2016,-1.6776000000000124,-0.9531450000000149,-0.04543285714286192
2016-08-21 03:00:00,70.61360000000009,2016-08-21,03:00:00,Sunday,August,2016,-2.437199999999976,-1.171080000000015,-0.06251357142857565
2016-08-21 04:00:00,69.13039999999998,2016-08-21,04:00:00,Sunday,August,2016,-2.304000000000144,-1.4173200000000248,-0.07954500000000486
2016-08-21 05:00:00,68.16560000000007,2016-08-21,05:00:00,Sunday,August,2016,-2.6856000000000506,-1.6742100000000315,-0.09818357142857631
2016-08-21 06:00:00,67.4636,2016-08-21,06:00:00,Sunday,August,2016,-2.404800000000023,-1.9183500000000313,-0.11555785714286204
2016-08-21 07:00:00,66.48440000000015,2016-08-21,07:00:00,Sunday,August,2016,-2.6323199999998934,-2.2071150000000292,-0.13166785714286144
2016-08-21 08:00:00,66.24680000000012,2016-08-21,08:00:00,Sunday,August,2016,-3.424319999999909,-2.517780000000026,-0.1492564285714329
2016-08-21 09:00:00,69.0728,2016-08-21,09:00:00,Sunday,August,2016,-3.1147200000000623,-2.736945000000033,-0.1708307142857193
2016-08-21 10:00:00,72.53599999999997,2016-08-21,10:00:00,Sunday,August,2016,-5.565240000000145,-2.9421300000000428,-0.2052921428571486
2016-08-21 11:00:00,76.55360000000013,2016-08-21,11:00:00,Sunday,August,2016,-3.5816399999998936,-2.9604150000000353,-0.22526785714286204
2016-08-21 12:00:00,79.65680000000009,2016-08-21,12:00:00,Sunday,August,2016,-2.238840000000053,-2.9100000000000423,-0.23947928571429042
2016-08-21 13:00:00,83.74280000000007,2016-08-21,13:00:00,Sunday,August,2016,0.1551600000001372,-2.714130000000033,-0.24453642857143248
2016-08-21 14:00:00,83.87599999999998,2016-08-21,14:00:00,Sunday,August,2016,-0.12563999999998998,-2.503710000000027,-0.24659357142857485
2016-08-21 15:00:00,84.77240000000008,2016-08-21,15:00:00,Sunday,August,2016,0.3819599999999923,-2.3409900000000268,-0.2466792857142893
2016-08-21 16:00:00,85.1036000000001,2016-08-21,16:00:00,Sunday,August,2016,0.16596000000005517,-2.194305000000025,-0.24792000000000347
2016-08-21 17:00:00,85.6976,2016-08-21,17:00:00,Sunday,August,2016,0.2919599999998752,-2.0404200000000317,-0.2498464285714333
2016-08-21 18:00:00,85.47440000000006,2016-08-21,18:00:00,Sunday,August,2016,-0.08279999999999177,-1.9343700000000297,-0.2534014285714331
2016-08-21 19:00:00,84.87680000000006,2016-08-21,19:00:00,Sunday,August,2016,0.25559999999998695,-1.8321150000000344,-0.25634571428571945
2016-08-21 20:00:00,83.10920000000002,2016-08-21,20:00:00,Sunday,August,2016,0.6444000000000187,-1.6844100000000324,-0.25851857142857604
2016-08-21 21:00:00,80.54600000000005,2016-08-21,21:00:00,Sunday,August,2016,0.925200000000018,-1.5097050000000298,-0.2576057142857191
2016-08-21 22:00:00,78.09800000000003,2016-08-21,22:00:00,Sunday,August,2016,0.964800000000011,-1.3995600000000306,-0.2569435714285761
2016-08-21 23:00:00,75.23600000000008,2016-08-21,23:00:00,Sunday,August,2016,-0.5471999999999468,-1.3474650000000323,-0.26976000000000433
2016-08-22 00:00:00,74.1056000000001,2016-08-22,00:00:00,Monday,August,2016,-0.3347999999998592,-1.2811200000000256,-0.27653357142857465
2016-08-22 01:00:00,72.57920000000007,2016-08-22,01:00:00,Monday,August,2016,-0.8532000000000011,-1.259370000000026,-0.28804071428571765
2016-08-22 02:00:00,71.62880000000004,2016-08-22,02:00:00,Monday,August,2016,-0.13680000000003645,-1.195170000000027,-0.2987335714285753
2016-08-22 03:00:00,70.39039999999996,2016-08-22,03:00:00,Monday,August,2016,-0.2232000000001335,-1.1029200000000337,-0.31135500000000493
2016-08-22 04:00:00,68.58320000000003,2016-08-22,04:00:00,Monday,August,2016,-0.5471999999999468,-1.0297200000000253,-0.32429357142857596
2016-08-22 05:00:00,67.87400000000011,2016-08-22,05:00:00,Monday,August,2016,-0.2915999999999599,-0.9299700000000216,-0.33890357142857624
2016-08-22 06:00:00,66.6464000000001,2016-08-22,06:00:00,Monday,August,2016,-0.8171999999999002,-0.8638200000000165,-0.35424214285714695
2016-08-22 07:00:00,66.3656000000001,2016-08-22,07:00:00,Monday,August,2016,-0.11880000000004998,-0.759090000000023,-0.3658285714285758
2016-08-22 08:00:00,67.21520000000004,2016-08-22,08:00:00,Monday,August,2016,0.9683999999999173,-0.5760600000000302,-0.37270071428571827
2016-08-22 09:00:00,71.69000000000003,2016-08-22,09:00:00,Monday,August,2016,2.6172000000000253,-0.33723000000002656,-0.35758714285714627
2016-08-22 10:00:00,76.5680000000001,2016-08-22,10:00:00,Monday,August,2016,4.032000000000124,0.06265499999998465,-0.3306514285714312
2016-08-22 11:00:00,81.38839999999998,2016-08-22,11:00:00,Monday,August,2016,4.834799999999845,0.4133399999999738,-0.30116571428571814
2016-08-22 12:00:00,84.38720000000008,2016-08-22,12:00:00,Monday,August,2016,4.730399999999989,0.7037249999999755,-0.27551571428571864
2016-08-22 13:00:00,87.15560000000009,2016-08-22,13:00:00,Monday,August,2016,3.4128000000000185,0.8394599999999706,-0.25245642857143274
2016-08-22 14:00:00,89.2328,2016-08-22,14:00:00,Monday,August,2016,5.356800000000021,1.067894999999971,-0.22123285714286137
2016-08-22 15:00:00,90.78440000000013,2016-08-22,15:00:00,Monday,August,2016,6.012000000000057,1.3024799999999737,-0.18754500000000413
2016-08-22 16:00:00,92.07320000000004,2016-08-22,16:00:00,Monday,August,2016,6.969599999999943,1.585964999999969,-0.15154928571429035
2016-08-22 17:00:00,91.56200000000008,2016-08-22,17:00:00,Monday,August,2016,5.864400000000089,1.818149999999978,-0.11611071428571847
2016-08-22 18:00:00,91.17320000000004,2016-08-22,18:00:00,Monday,August,2016,5.698799999999977,2.0590499999999765,-0.07474928571428985
2016-08-22 19:00:00,90.23360000000004,2016-08-22,19:00:00,Monday,August,2016,5.3567999999999785,2.2715999999999763,-0.02418857142857501
2016-08-22 20:00:00,88.36880000000004,2016-08-22,20:00:00,Monday,August,2016,5.25960000000002,2.463899999999976,0.02941499999999672
2016-08-22 21:00:00,84.75800000000011,2016-08-22,21:00:00,Monday,August,2016,4.21200000000006,2.600849999999978,0.0703757142857127
2016-08-22 22:00:00,82.14440000000009,2016-08-22,22:00:00,Monday,August,2016,4.046400000000062,2.7292499999999804,0.10210071428571324
2016-08-22 23:00:00,78.78560000000004,2016-08-22,23:00:00,Monday,August,2016,3.5495999999999697,2.899949999999977,0.12566142857142773
2016-08-23 00:00:00,76.93159999999997,2016-08-23,00:00:00,Tuesday,August,2016,2.8259999999998797,3.0316499999999658,0.14335071428571286
2016-08-23 01:00:00,75.25400000000005,2016-08-23,01:00:00,Tuesday,August,2016,2.6747999999999763,3.178649999999965,0.1560749999999984
2016-08-23 02:00:00,73.41799999999998,2016-08-23,02:00:00,Tuesday,August,2016,1.789199999999937,3.2588999999999637,0.1646421428571405
2016-08-23 03:00:00,72.2659999999999,2016-08-23,03:00:00,Tuesday,August,2016,1.8755999999999489,3.3463499999999673,0.17312357142856924
2016-08-23 04:00:00,71.23280000000008,2016-08-23,04:00:00,Tuesday,August,2016,2.6496000000000492,3.4795499999999673,0.18421285714285504
2016-08-23 05:00:00,70.03760000000001,2016-08-23,05:00:00,Tuesday,August,2016,2.163599999999903,3.5818499999999616,0.19215214285714013
2016-08-23 06:00:00,69.8648,2016-08-23,06:00:00,Tuesday,August,2016,3.218399999999903,3.7499999999999534,0.20422714285713894
2016-08-23 07:00:00,68.76320000000007,2016-08-23,07:00:00,Tuesday,August,2016,2.3975999999999686,3.854849999999954,0.2075957142857094
2016-08-23 08:00:00,69.4148000000001,2016-08-23,08:00:00,Tuesday,August,2016,2.1996000000000606,3.90614999999996,0.21563571428570893
2016-08-23 09:00:00,74.66000000000008,2016-08-23,09:00:00,Tuesday,August,2016,2.9700000000000557,3.920849999999961,0.23406857142856602
2016-08-23 10:00:00,80.94560000000001,2016-08-23,10:00:00,Tuesday,August,2016,4.377599999999916,3.9352499999999524,0.26754428571428024
2016-08-23 11:00:00,85.01000000000008,2016-08-23,11:00:00,Tuesday,August,2016,3.6216000000001003,3.884699999999963,0.2996485714285665
2016-08-23 12:00:00,88.13479999999996,2016-08-23,12:00:00,Tuesday,August,2016,3.7475999999998777,3.8437499999999587,0.33453857142856563
2016-08-23 13:00:00,89.74760000000009,2016-08-23,13:00:00,Tuesday,August,2016,2.5919999999999987,3.8095499999999576,0.3581999999999939
2016-08-23 14:00:00,90.71600000000001,2016-08-23,14:00:00,Tuesday,August,2016,1.4832000000000107,3.648149999999957,0.3820542857142797
2016-08-23 15:00:00,91.54400000000008,2016-08-23,15:00:00,Tuesday,August,2016,0.7595999999999492,3.429299999999953,0.40312285714285134
2016-08-23 16:00:00,91.976,2016-08-23,16:00:00,Tuesday,August,2016,-0.09720000000004347,3.1348499999999535,0.41774785714285156
2016-08-23 17:00:00,91.81040000000013,2016-08-23,17:00:00,Tuesday,August,2016,0.24840000000004636,2.9008499999999517,0.43040142857142266
2016-08-23 18:00:00,90.71240000000007,2016-08-23,18:00:00,Tuesday,August,2016,-0.46079999999996346,2.644199999999954,0.4301442857142798
2016-08-23 19:00:00,89.55680000000002,2016-08-23,19:00:00,Tuesday,August,2016,-0.6768000000000143,2.3927999999999545,0.41955857142856534
2016-08-23 20:00:00,87.13760000000002,2016-08-23,20:00:00,Tuesday,August,2016,-1.2312000000000154,2.122349999999953,0.4021799999999932
2016-08-23 21:00:00,83.91560000000007,2016-08-23,21:00:00,Tuesday,August,2016,-0.8424000000000404,1.9117499999999488,0.3935228571428491
2016-08-23 22:00:00,81.05720000000005,2016-08-23,22:00:00,Tuesday,August,2016,-1.0872000000000384,1.6978499999999446,0.38601428571427704
2016-08-23 23:00:00,78.36440000000006,2016-08-23,23:00:00,Tuesday,August,2016,-0.4211999999999847,1.5323999999999465,0.3873342857142769
2016-08-24 00:00:00,76.52479999999998,2016-08-24,00:00:00,Wednesday,August,2016,-0.40679999999998984,1.3976999999999518,0.38083285714284754
2016-08-24 01:00:00,75.00200000000008,2016-08-24,01:00:00,Wednesday,August,2016,-0.2519999999999669,1.2757499999999542,0.37877999999999046
2016-08-24 02:00:00,73.78159999999998,2016-08-24,02:00:00,Wednesday,August,2016,0.36360000000000525,1.216349999999957,0.37724142857141996
2016-08-24 03:00:00,72.51080000000005,2016-08-24,03:00:00,Wednesday,August,2016,0.24480000000014002,1.148399999999965,0.3765171428571345
2016-08-24 04:00:00,71.1896000000001,2016-08-24,04:00:00,Wednesday,August,2016,-0.043199999999984584,1.0361999999999636,0.3781928571428485
2016-08-24 05:00:00,69.24920000000003,2016-08-24,05:00:00,Wednesday,August,2016,-0.7883999999999816,0.9131999999999684,0.37172571428570594
2016-08-24 06:00:00,68.67320000000004,2016-08-24,06:00:00,Wednesday,August,2016,-1.1915999999999656,0.7294499999999738,0.36337285714284917
2016-08-24 07:00:00,67.62920000000008,2016-08-24,07:00:00,Wednesday,August,2016,-1.1339999999999861,0.5822999999999757,0.35701071428570713
2016-08-24 08:00:00,68.03600000000007,2016-08-24,08:00:00,Wednesday,August,2016,-1.3788000000000267,0.4331999999999721,0.35210571428570686
2016-08-24 09:00:00,72.46400000000003,2016-08-24,09:00:00,Wednesday,August,2016,-2.196000000000055,0.21794999999996753,0.33860785714284963
2016-08-24 10:00:00,78.25640000000007,2016-08-24,10:00:00,Wednesday,August,2016,-2.6891999999999427,-0.07650000000002659,0.31087285714284957
2016-08-24 11:00:00,82.94360000000003,2016-08-24,11:00:00,Wednesday,August,2016,-2.066400000000044,-0.3135000000000326,0.2954164285714207
2016-08-24 12:00:00,86.95399999999997,2016-08-24,12:00:00,Wednesday,August,2016,-1.1807999999999907,-0.5188500000000271,0.28171714285713534
2016-08-24 13:00:00,88.3112000000001,2016-08-24,13:00:00,Wednesday,August,2016,-1.436399999999992,-0.6867000000000267,0.26407285714284984
2016-08-24 14:00:00,89.23280000000008,2016-08-24,14:00:00,Wednesday,August,2016,-1.4831999999999255,-0.8103000000000241,0.24321428571427886
2016-08-24 15:00:00,89.91319999999996,2016-08-24,15:00:00,Wednesday,August,2016,-1.6308000000001215,-0.909900000000027,0.22578428571427817
2016-08-24 16:00:00,91.058,2016-08-24,16:00:00,Wednesday,August,2016,-0.9179999999999922,-0.9441000000000249,0.2239649999999923
2016-08-24 17:00:00,91.2307999999999,2016-08-24,17:00:00,Wednesday,August,2016,-0.5796000000002266,-0.9786000000000362,0.2219314285714198
2016-08-24 18:00:00,90.63680000000004,2016-08-24,18:00:00,Wednesday,August,2016,-0.07560000000003697,-0.9625500000000393,0.22392642857141953
2016-08-24 19:00:00,89.52080000000014,2016-08-24,19:00:00,Wednesday,August,2016,-0.03599999999988768,-0.935850000000034,0.22658999999999138
2016-08-24 20:00:00,86.4896,2016-08-24,20:00:00,Wednesday,August,2016,-0.6480000000000246,-0.9115500000000344,0.22764642857141973
2016-08-24 21:00:00,83.14160000000007,2016-08-24,21:00:00,Wednesday,August,2016,-0.7740000000000009,-0.9087000000000328,0.21985285714284855
2016-08-24 22:00:00,80.25800000000002,2016-08-24,22:00:00,Wednesday,August,2016,-0.7992000000000274,-0.8967000000000324,0.211688571428563
2016-08-24 23:00:00,78.08360000000006,2016-08-24,23:00:00,Wednesday,August,2016,-0.2807999999999993,-0.8908500000000329,0.21040285714284868
2016-08-25 00:00:00,73.90184000000008,2016-08-25,00:00:00,Thursday,August,2016,-2.6229599999999067,-0.9831900000000294,0.1942542857142782
2016-08-25 01:00:00,73.63760000000002,2016-08-25,01:00:00,Thursday,August,2016,-1.3644000000000602,-1.0295400000000334,0.1853549999999924
2016-08-25 02:00:00,71.95640000000007,2016-08-25,02:00:00,Thursday,August,2016,-1.82519999999991,-1.1207400000000298,0.17656285714284944
2016-08-25 03:00:00,70.7612000000001,2016-08-25,03:00:00,Thursday,August,2016,-1.749599999999944,-1.2038400000000333,0.16826357142856418
2016-08-25 04:00:00,69.368,2016-08-25,04:00:00,Thursday,August,2016,-1.8216000000001031,-1.2779400000000383,0.156587142857136
2016-08-25 05:00:00,68.11880000000005,2016-08-25,05:00:00,Thursday,August,2016,-1.1303999999999803,-1.2921900000000381,0.15172499999999375
2016-08-25 06:00:00,67.11440000000006,2016-08-25,06:00:00,Thursday,August,2016,-1.5587999999999766,-1.3074900000000387,0.142855714285709
2016-08-25 07:00:00,66.29719999999995,2016-08-25,07:00:00,Thursday,August,2016,-1.3320000000001357,-1.315740000000045,0.1373935714285651
2016-08-25 08:00:00,67.1,2016-08-25,08:00:00,Thursday,August,2016,-0.9360000000000781,-1.2972900000000471,0.1319528571428504
